,Loyalty Number,Country,Province,City,Postal Code,Education,Salary,Marital Status,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Gender_Female,Gender_Male,Loyalty Card_Aurora,Loyalty Card_Nova,Loyalty Card_Star
6786,321795,Canada,Ontario,Thunder Bay,K8T 5M5,Bachelor,103197.0,Married,5556.28,Standard,2013,3,,,48420,156,21,28707,28707.0,960,173,False,True,False,True,False
6787,891931,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,74123.0,Divorced,5979.72,2018 Promotion,2018,2,,,22198,77,23,47005,70507.5,604,109,True,False,True,False,False
6788,336809,Canada,Quebec,Tremblant,H5Y 2S9,Bachelor,93064.0,Married,5557.93,Standard,2012,6,,,48420,156,33,47742,47742.0,697,125,True,False,False,True,False
6789,835009,Canada,Newfoundland,St. John's,A1C 6H9,Bachelor,93064.0,Married,5557.93,Standard,2013,5,,,48420,156,39,58073,58073.0,1367,246,False,True,False,True,False
6790,663062,Canada,British Columbia,Vancouver,V5R 1W3,College,,Married,5560.28,Standard,2015,4,,,48420,156,25,33740,33740.0,928,167,True,False,False,True,False
6791,739820,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,75555.0,Married,5562.46,Standard,2012,9,,,48420,156,38,66371,66371.0,1425,257,True,False,False,True,False
6792,254371,Canada,Nova Scotia,Halifax,B3J 9S2,Bachelor,57809.0,Divorced,5563.77,Standard,2014,3,,,48420,156,42,72331,72331.0,750,135,False,True,False,True,False
6793,218545,Canada,Ontario,Toronto,P5S 6R4,Bachelor,68372.0,Married,5564.74,Standard,2014,8,,,48420,156,37,58236,58236.0,1316,237,False,True,False,True,False
6794,572015,Canada,Ontario,Trenton,K8V 4B2,Bachelor,65938.0,Married,5564.96,Standard,2014,4,,,48420,156,38,51382,51382.0,1061,191,False,True,False,True,False
6795,168887,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,66041.0,Divorced,6418.25,2018 Promotion,2018,2,,,22198,77,48,74980,112470.0,562,101,True,False,True,False,False
6796,699962,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,69584.0,Married,5568.66,Standard,2012,5,,,48420,156,43,64032,64032.0,401,72,False,True,False,True,False
6797,456128,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,83322.0,Married,7462.93,2018 Promotion,2018,4,,,22198,77,39,60592,90888.0,0,0,True,False,True,False,False
6798,603050,Canada,Ontario,Trenton,K8V 4B2,College,,Single,5568.95,Standard,2017,2,2017.0,10.0,48420,156,10,12821,12821.0,1219,220,True,False,False,True,False
6799,947711,Canada,British Columbia,Vancouver,V6E 3D9,College,,Single,5568.95,Standard,2016,11,,,48420,156,45,64416,64416.0,754,135,False,True,False,True,False
6800,170321,Canada,British Columbia,West Vancouver,V6V 8Z3,Bachelor,71419.0,Married,5568.98,Standard,2014,4,,,48420,156,31,49485,49485.0,1135,205,True,False,False,True,False
6801,154958,Canada,Nova Scotia,Halifax,B3C 2M8,High School or Below,57844.0,Married,5575.2,Standard,2013,5,2015.0,3.0,48420,156,0,0,0.0,0,0,True,False,False,True,False
6802,278054,Canada,Ontario,London,M5B 3E4,Doctor,60775.0,Married,5577.67,Standard,2012,9,,,48420,156,0,0,0.0,0,0,True,False,False,True,False
6803,723912,Canada,British Columbia,Dawson Creek,U5I 4F1,College,,Single,9780.85,2018 Promotion,2018,2,,,22198,77,75,118737,178105.5,680,122,True,False,True,False,False
6804,895921,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,83268.0,Single,5577.94,Standard,2012,5,,,48420,156,51,76950,76950.0,2308,416,False,True,False,True,False
6805,386607,Canada,British Columbia,Vancouver,V5R 1W3,Bachelor,74263.0,Married,5580.82,Standard,2013,6,,,48420,156,35,52300,52300.0,536,96,False,True,False,True,False
6806,618089,Canada,Ontario,Toronto,P1W 1K4,Bachelor,74263.0,Married,5580.82,Standard,2017,11,,,48420,156,12,13979,13979.0,506,91,False,True,False,True,False
6807,218122,Canada,Quebec,Tremblant,H5Y 2S9,Bachelor,55617.0,Married,5583.83,Standard,2013,10,,,48420,156,45,72772,72772.0,522,94,True,False,False,True,False
6808,498932,Canada,Ontario,Toronto,M8Y 4K8,College,,Single,5585.31,Standard,2014,7,,,48420,156,40,45697,45697.0,1484,267,True,False,False,True,False
6809,533302,Canada,British Columbia,Vancouver,V1E 4R6,College,,Single,5585.31,Standard,2012,8,,,48420,156,41,60400,60400.0,2231,402,False,True,False,True,False
6810,255740,Canada,Quebec,Montreal,H2T 9K8,Bachelor,100809.0,Married,5586.89,Standard,2017,8,,,48420,156,34,51496,51496.0,874,158,False,True,False,True,False
6811,855383,Canada,Ontario,Trenton,K8V 4B2,Bachelor,102452.0,Married,5593.43,Standard,2016,1,,,48420,156,36,50719,50719.0,2351,423,False,True,False,True,False
6812,103699,Canada,Alberta,Peace River,T9O 2W2,Bachelor,86388.0,Single,5595.39,Standard,2018,1,,,48420,156,24,36719,36719.0,0,0,False,True,False,True,False
6813,297172,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,86388.0,Single,5595.39,Standard,2017,7,,,48420,156,29,47967,47967.0,961,173,False,True,False,True,False
6814,798817,Canada,Nova Scotia,Halifax,B3C 2M8,Bachelor,86388.0,Single,5595.39,Standard,2012,10,,,48420,156,29,44332,44332.0,2049,368,False,True,False,True,False
6815,810833,Canada,Ontario,Toronto,M2M 7K8,Bachelor,86388.0,Single,5595.39,Standard,2012,12,,,48420,156,39,54565,54565.0,705,127,True,False,False,True,False
6816,615945,Canada,Alberta,Edmonton,T3G 6Y6,Bachelor,89853.0,Married,5595.84,Standard,2018,5,,,48420,156,7,11208,11208.0,0,0,True,False,False,True,False
6817,483154,Canada,Quebec,Tremblant,H5Y 2S9,Master,100935.0,Married,5595.97,Standard,2012,7,,,48420,156,39,64758,64758.0,1057,190,True,False,False,True,False
6818,305412,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,59709.0,Married,5597.12,Standard,2014,5,,,48420,156,38,55166,55166.0,1372,247,False,True,False,True,False
6819,716785,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,59709.0,Married,5597.12,Standard,2017,3,,,48420,156,31,55534,55534.0,0,0,False,True,False,True,False
6820,235459,Canada,Ontario,Toronto,P1L 8X8,Doctor,99747.0,Married,5598.27,Standard,2015,1,,,48420,156,36,57419,57419.0,2000,360,True,False,False,True,False
6821,825517,Canada,Ontario,Sudbury,M5V 1G5,College,,Married,5599.67,Standard,2012,8,,,96840,312,73,101471,101471.0,1514,273,True,False,False,True,False
6822,915147,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,78461.0,Married,5600.01,Standard,2015,5,,,48420,156,36,61140,61140.0,479,86,True,False,False,True,False
6823,707699,Canada,Alberta,Edmonton,T3G 6Y6,Bachelor,82152.0,Married,5600.5,Standard,2014,6,,,48420,156,48,82525,82525.0,2073,373,True,False,False,True,False
6824,827815,Canada,Ontario,Sudbury,M5V 1G5,Bachelor,62903.0,Single,5601.14,Standard,2014,5,2014.0,9.0,48420,156,0,0,0.0,0,0,False,True,False,True,False
6825,978484,Canada,Manitoba,Winnipeg,R2C 0M5,Bachelor,101631.0,Married,5603.74,Standard,2014,10,,,48420,156,41,66026,66026.0,0,0,True,False,False,True,False
6826,301744,Canada,Ontario,Trenton,K8V 4B2,Bachelor,60816.0,Married,5607.25,Standard,2016,3,,,48420,156,40,62810,62810.0,1228,221,True,False,False,True,False
6827,955533,Canada,British Columbia,Vancouver,V6E 3Z3,Bachelor,60816.0,Married,5607.25,Standard,2018,11,,,48420,156,5,3140,3140.0,0,0,True,False,False,True,False
6828,730737,Canada,Quebec,Hull,J8Y 3Z5,Doctor,178502.0,Married,5608.17,Standard,2015,11,,,48420,156,49,69948,69948.0,855,153,False,True,False,True,False
6829,828328,Canada,British Columbia,Victoria,V10 6T5,Doctor,178502.0,Married,5608.17,Standard,2018,11,,,48420,156,0,0,0.0,0,0,True,False,False,True,False
6830,542208,Canada,Alberta,Calgary,T3E 2V9,Bachelor,88612.0,Single,5610.96,Standard,2015,7,2016.0,3.0,48420,156,0,0,0.0,0,0,False,True,False,True,False
6831,783791,Canada,British Columbia,Vancouver,V6E 3Z3,College,,Single,5611.93,Standard,2017,4,,,48420,156,19,22935,22935.0,409,74,False,True,False,True,False
6832,592064,Canada,British Columbia,Vancouver,V6E 3D9,College,,Single,5612.38,Standard,2017,10,,,48420,156,15,26538,26538.0,905,163,False,True,False,True,False
6833,376863,Canada,Quebec,Montreal,H3T 8L4,Bachelor,61482.0,Married,5614.59,Standard,2013,1,,,48420,156,34,53829,53829.0,487,88,True,False,False,True,False
6834,423821,Canada,Ontario,Kingston,M9K 2P4,Doctor,172891.0,Married,5615.07,Standard,2013,11,,,48420,156,33,38133,38133.0,646,116,True,False,False,True,False
6835,964789,Canada,Yukon,Whitehorse,Y2K 6R0,Doctor,172891.0,Married,5615.07,Standard,2013,11,,,48420,156,44,76586,76586.0,734,132,True,False,False,True,False
6836,639705,Canada,Ontario,Toronto,P1J 8T7,High School or Below,69816.0,Married,5618.49,Standard,2015,8,,,48420,156,44,60783,60783.0,1599,288,False,True,False,True,False
6837,781062,Canada,Alberta,Banff,T4V 1D4,Bachelor,68739.0,Married,5619.07,Standard,2016,4,,,48420,156,33,50779,50779.0,1307,235,True,False,False,True,False
6838,564305,Canada,British Columbia,Kelowna,V09 2E9,College,,Single,11005.02,2018 Promotion,2018,3,,,22198,77,29,37324,55986.0,434,78,True,False,True,False,False
6839,738652,Canada,New Brunswick,Fredericton,E3B 2H2,Bachelor,62551.0,Married,5619.65,Standard,2016,10,,,48420,156,43,66416,66416.0,1281,231,True,False,False,True,False
6840,123164,Canada,British Columbia,Vancouver,V6E 3Z3,College,,Married,5619.69,Standard,2015,9,,,48420,156,38,50607,50607.0,467,84,True,False,False,True,False
6841,389804,Canada,Alberta,Peace River,T9O 2W2,College,,Married,5619.69,Standard,2013,5,,,48420,156,60,96947,96947.0,1038,187,False,True,False,True,False
6842,532203,Canada,Ontario,Thunder Bay,K8T 5M5,College,,Married,5619.69,Standard,2015,12,,,48420,156,40,59282,59282.0,0,0,False,True,False,True,False
6843,697962,Canada,Ontario,Toronto,M2Z 4K1,College,,Married,5619.69,Standard,2016,4,2016.0,5.0,48420,156,0,0,0.0,0,0,True,False,False,True,False
6844,581427,Canada,British Columbia,Vancouver,V1E 4R6,Doctor,67297.0,Married,5623.31,Standard,2016,8,,,48420,156,31,42069,42069.0,539,97,False,True,False,True,False
6845,645895,Canada,Ontario,Toronto,P1J 8T7,Doctor,67297.0,Married,5623.31,Standard,2012,9,,,48420,156,44,60699,60699.0,2926,527,False,True,False,True,False
6846,409951,Canada,Manitoba,Winnipeg,R2C 0M5,College,,Single,5625.91,Standard,2016,8,,,48420,156,56,89920,89920.0,435,78,False,True,False,True,False
6847,507838,Canada,Quebec,Montreal,H4G 3T4,Bachelor,75652.0,Married,5626.57,Standard,2015,9,,,48420,156,36,61647,61647.0,443,80,True,False,False,True,False
6848,614871,Canada,Manitoba,Winnipeg,R2C 0M5,Bachelor,76899.0,Married,5627.3,Standard,2018,10,,,48420,156,5,5893,5893.0,686,123,False,True,False,True,False
6849,509686,Canada,British Columbia,Dawson Creek,U5I 4F1,Bachelor,85232.0,Married,5630.79,Standard,2016,11,,,48420,156,39,56512,56512.0,863,156,False,True,False,True,False
6850,601834,Canada,Ontario,Toronto,M2Z 4K1,Bachelor,85232.0,Married,5630.79,Standard,2016,4,,,48420,156,39,58139,58139.0,0,0,True,False,False,True,False
6851,381316,Canada,Ontario,Toronto,M2M 7K8,High School or Below,54437.0,Married,5631.45,Standard,2014,2,,,48420,156,42,68560,68560.0,1444,260,True,False,False,True,False
6852,794523,Canada,Alberta,Edmonton,T9G 1W3,High School or Below,54437.0,Married,5631.45,Standard,2014,12,,,48420,156,31,41119,41119.0,1247,225,True,False,False,True,False
6853,296887,Canada,Manitoba,Winnipeg,R2C 0M5,Bachelor,69753.0,Married,5632.61,Standard,2012,12,,,48420,156,42,63635,63635.0,0,0,True,False,False,True,False
6854,935110,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,97976.0,Divorced,5633.53,Standard,2018,1,,,48420,156,12,15620,15620.0,409,74,True,False,False,True,False
6855,541358,Canada,Ontario,Toronto,P1W 1K4,Bachelor,79657.0,Divorced,5633.74,Standard,2016,6,,,48420,156,38,52770,52770.0,3597,648,True,False,False,True,False
6856,861669,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,79657.0,Divorced,5633.74,Standard,2017,3,2018.0,10.0,48420,156,30,39584,39584.0,1350,243,True,False,False,True,False
6857,558686,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,59417.0,Married,5633.95,Standard,2014,8,,,48420,156,43,62293,62293.0,474,85,True,False,False,True,False
6858,659011,Canada,Nova Scotia,Halifax,B3J 9S2,Bachelor,75318.0,Married,5635.29,Standard,2012,12,,,48420,156,35,58222,58222.0,860,155,False,True,False,True,False
6859,201256,Canada,Ontario,Toronto,P1J 8T7,Bachelor,83742.0,Married,5635.4,Standard,2014,7,,,48420,156,23,31121,31121.0,1179,212,True,False,False,True,False
6860,537132,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,83742.0,Married,5635.4,Standard,2015,4,,,48420,156,34,54279,54279.0,1284,231,True,False,False,True,False
6861,470989,Canada,Ontario,Ottawa,K1F 2R2,Bachelor,46763.0,Married,5635.75,Standard,2015,8,,,48420,156,47,72195,72195.0,1681,302,False,True,False,True,False
6862,858266,Canada,Ontario,Toronto,M2M 7K8,Bachelor,49846.0,Married,5636.74,Standard,2016,4,,,48420,156,40,49176,49176.0,2462,444,True,False,False,True,False
6863,479724,Canada,Quebec,Montreal,H2T 2J6,College,,Divorced,5637.74,Standard,2015,8,,,48420,156,39,58749,58749.0,1737,313,True,False,False,True,False
6864,734791,Canada,British Columbia,Kelowna,V09 2E9,College,,Married,11196.46,2018 Promotion,2018,2,,,22198,77,62,120056,180084.0,561,101,True,False,True,False,False
6865,759518,Canada,Ontario,Trenton,K8V 4B2,Bachelor,86266.0,Married,5638.54,Standard,2014,9,,,48420,156,12,17997,17997.0,0,0,False,True,False,True,False
6866,121710,Canada,Quebec,Montreal,H3T 8L4,Bachelor,85447.0,Married,5639.94,Standard,2014,2,,,48420,156,44,59199,59199.0,1238,223,True,False,False,True,False
6867,260112,Canada,Alberta,Peace River,T9O 2W2,Bachelor,85447.0,Married,5639.94,Standard,2013,5,2016.0,9.0,48420,156,0,0,0.0,0,0,False,True,False,True,False
6868,489534,Canada,Ontario,Toronto,M2M 7K8,Bachelor,85447.0,Married,5639.94,Standard,2012,7,,,48420,156,47,79262,79262.0,1408,254,True,False,False,True,False
6869,709656,Canada,British Columbia,Kelowna,V09 2E9,Bachelor,87782.0,Married,23594.68,2018 Promotion,2018,2,,,22198,77,39,59280,88920.0,585,105,True,False,True,False,False
6870,620078,Canada,British Columbia,West Vancouver,V6V 8Z3,Bachelor,46008.0,Divorced,3230.58,2018 Promotion,2018,3,,,22198,77,64,71468,107202.0,813,146,False,True,False,True,False
6871,678460,Canada,Ontario,Toronto,P5S 6R4,Bachelor,85447.0,Married,5639.94,Standard,2017,4,,,48420,156,32,58913,58913.0,1894,341,True,False,False,True,False
6872,745811,Canada,Ontario,Toronto,P5S 6R4,Bachelor,62198.0,Married,5640.02,Standard,2016,2,,,48420,156,45,75855,75855.0,2463,444,False,True,False,True,False
6873,870045,Canada,Ontario,Toronto,P2T 6G3,Bachelor,60788.0,Divorced,5641.36,Standard,2016,2,,,48420,156,30,44829,44829.0,0,0,False,True,False,True,False
6874,665533,Canada,British Columbia,Vancouver,V5R 1W3,Bachelor,82144.0,Married,5642.75,Standard,2014,5,2015.0,1.0,48420,156,0,0,0.0,0,0,True,False,False,True,False
6875,166829,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,56286.0,Married,5643.72,Standard,2017,6,,,48420,156,26,44288,44288.0,0,0,True,False,False,True,False
6876,915164,Canada,Ontario,Toronto,P1W 1K4,Bachelor,56286.0,Married,5643.72,Standard,2015,9,2016.0,5.0,48420,156,0,0,0.0,0,0,True,False,False,True,False
6877,508795,Canada,Ontario,Trenton,K8V 4B2,Bachelor,61940.0,Married,5643.8,Standard,2018,1,,,48420,156,11,18282,18282.0,341,61,True,False,False,True,False
6878,327638,Canada,Ontario,Toronto,M1R 4K3,Bachelor,68762.0,Divorced,5645.4,Standard,2018,7,,,48420,156,16,22916,22916.0,739,133,True,False,False,True,False
6879,899592,Canada,British Columbia,Vancouver,V5R 1W3,Bachelor,61060.0,Single,5646.32,Standard,2014,5,,,48420,156,32,37054,37054.0,1705,307,False,True,False,True,False
6880,179075,Canada,Quebec,Montreal,H2T 9K8,Bachelor,72031.0,Single,5647.15,Standard,2013,2,,,48420,156,41,62744,62744.0,0,0,True,False,False,True,False
6881,546163,Canada,British Columbia,West Vancouver,V6V 8Z3,College,,Married,3324.55,2018 Promotion,2018,3,,,22198,77,60,86022,129033.0,527,95,True,False,False,True,False
6882,345908,Canada,British Columbia,Vancouver,V5R 1W3,High School or Below,52054.0,Married,5652.72,Standard,2017,9,,,48420,156,32,54592,54592.0,729,131,True,False,False,True,False
6883,312867,Canada,Ontario,Ottawa,K1G 4Z0,College,,Single,5654.59,Standard,2013,10,,,48420,156,31,45945,45945.0,334,60,True,False,False,True,False
6884,927026,Canada,Quebec,Montreal,H2Y 2W2,Bachelor,104289.0,Married,5657.69,Standard,2014,12,,,96840,312,65,91394,91394.0,2224,401,True,False,False,True,False
6885,834453,Canada,British Columbia,Vancouver,V6E 3Z3,Bachelor,49139.0,Married,5657.81,Standard,2012,6,,,48420,156,30,44645,44645.0,1136,204,False,True,False,True,False
6886,766262,Canada,Quebec,Montreal,H2T 2J6,Bachelor,70242.0,Married,5659.14,Standard,2018,7,,,48420,156,11,15205,15205.0,733,132,False,True,False,True,False
6887,270304,Canada,Ontario,Toronto,P1J 8T7,Bachelor,82681.0,Married,5659.24,Standard,2013,10,,,48420,156,38,59680,59680.0,859,154,False,True,False,True,False
6888,682521,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,75509.0,Divorced,5660.13,Standard,2016,12,2017.0,8.0,48420,156,21,38722,38722.0,0,0,False,True,False,True,False
6889,136470,Canada,Manitoba,Winnipeg,R2C 0M5,College,,Married,5666.47,Standard,2013,3,2018.0,12.0,48420,156,33,52303,52303.0,853,154,True,False,False,True,False
6890,309110,Canada,Ontario,Toronto,P5S 6R4,Bachelor,67145.0,Divorced,5666.7,Standard,2015,12,,,48420,156,31,41353,41353.0,0,0,False,True,False,True,False
6891,783515,Canada,Quebec,Quebec City,G1B 3L5,Bachelor,63676.0,Married,5669.97,Standard,2013,7,2017.0,5.0,48420,156,11,13044,13044.0,1254,225,True,False,False,True,False
6892,446886,Canada,Saskatchewan,Regina,S6J 3G0,Bachelor,92705.0,Married,5670.13,Standard,2017,6,2018.0,2.0,48420,156,23,28036,28036.0,1063,192,True,False,False,True,False
6893,571760,Canada,Alberta,Banff,T4V 1D4,Bachelor,52693.0,Married,5670.44,Standard,2012,7,,,48420,156,39,52839,52839.0,527,95,True,False,False,True,False
6894,148865,Canada,Ontario,Toronto,P1W 1K4,College,,Divorced,5673.84,Standard,2017,12,,,48420,156,22,34061,34061.0,443,80,False,True,False,True,False
6895,952322,Canada,British Columbia,Vancouver,V1E 4R6,Bachelor,51097.0,Married,5674.38,Standard,2016,11,,,48420,156,43,60908,60908.0,1101,199,True,False,False,True,False
6896,144301,Canada,Ontario,Toronto,M8Y 4K8,Bachelor,56242.0,Married,5675.92,Standard,2015,3,2015.0,11.0,48420,156,0,0,0.0,0,0,True,False,False,True,False
6897,954718,Canada,New Brunswick,Moncton,E1A 2A7,College,,Married,5677.31,Standard,2018,12,,,48420,156,27,39123,39123.0,825,149,False,True,False,True,False
6898,428305,Canada,British Columbia,Vancouver,V6E 3D9,Bachelor,65088.0,Married,5677.47,Standard,2014,9,,,48420,156,36,49665,49665.0,858,154,True,False,False,True,False
6899,172444,Canada,Ontario,Ottawa,K1F 2R2,Bachelor,70746.0,Single,5677.64,Standard,2016,11,,,48420,156,36,50006,50006.0,420,76,False,True,False,True,False
6900,308176,Canada,British Columbia,Vancouver,V6E 3D9,College,,Married,5678.05,Standard,2016,3,,,48420,156,37,55239,55239.0,0,0,False,True,False,True,False
6901,782124,Canada,British Columbia,Vancouver,V6E 3Z3,College,,Married,5678.05,Standard,2015,3,,,48420,156,48,61127,61127.0,2165,390,False,True,False,True,False
6902,194254,Canada,Ontario,Toronto,P5S 6R4,Bachelor,92097.0,Married,5680.28,Standard,2013,3,,,48420,156,32,49981,49981.0,539,97,True,False,False,True,False
6903,161769,Canada,British Columbia,West Vancouver,V6V 8Z3,Bachelor,98023.0,Married,5680.47,Standard,2015,5,,,48420,156,51,80718,80718.0,2774,499,False,True,False,True,False
6904,793995,Canada,Quebec,Montreal,H2T 9K8,Bachelor,98023.0,Married,5680.47,Standard,2015,1,,,48420,156,42,70832,70832.0,1342,242,True,False,False,True,False
6905,747926,Canada,Ontario,Kingston,M9K 2P4,Bachelor,51231.0,Married,5686.74,Standard,2016,6,,,48420,156,43,69107,69107.0,754,136,False,True,False,True,False
6906,930562,Canada,Ontario,Toronto,P1J 8T7,Bachelor,78112.0,Married,5686.92,Standard,2015,8,,,48420,156,38,67478,67478.0,2674,482,True,False,False,True,False
6907,326280,Canada,Quebec,Hull,J8Y 3Z5,Bachelor,104897.0,Single,5687.9,Standard,2013,5,,,48420,156,58,78335,78335.0,0,0,True,False,False,True,False
6908,834799,Canada,Alberta,Edmonton,T3G 6Y6,Bachelor,51699.0,Married,5697.18,Standard,2012,10,,,48420,156,30,44894,44894.0,600,108,False,True,False,True,False
6909,169697,Canada,British Columbia,Vancouver,V5R 1W3,Bachelor,62021.0,Married,5701.28,Standard,2013,12,,,48420,156,38,58091,58091.0,1176,212,False,True,False,True,False
6910,263260,Canada,British Columbia,Victoria,V10 6T5,Bachelor,62229.0,Single,5703.29,Standard,2013,10,,,48420,156,37,47973,47973.0,957,172,True,False,False,True,False
6911,976153,Canada,Quebec,Montreal,H2T 2J6,Bachelor,62229.0,Single,5703.29,Standard,2013,6,,,48420,156,45,80109,80109.0,1095,198,False,True,False,True,False
